Date,Open,High,Low,Close,Volume,Price_Change,Percentage_Change,Average_Price,Range
2021-06-17,4.33,4.39,4.32,4.39,16122790,0.05999999999999961,1.3856812933025313,4.355,0.0699999999999994
2021-06-16,4.39,4.39,4.32,4.35,19592930,-0.040000000000000036,-0.9111617312072902,4.355,0.0699999999999994
2021-06-15,4.4,4.41,4.38,4.39,12434600,-0.010000000000000675,-0.22727272727274261,4.395,0.03000000000000025
2021-06-14,4.42,4.44,4.38,4.4,12781260,-0.019999999999999574,-0.4524886877827958,4.41,0.0600000000000005
2021-06-10,4.44,4.44,4.38,4.4,6897829,-0.040000000000000036,-0.9009009009009016,4.41,0.0600000000000005
2021-06-09,4.37,4.44,4.37,4.42,19218801,0.04999999999999982,1.1441647597253963,4.405,0.07000000000000028
2021-06-08,4.37,4.37,4.35,4.36,12440120,-0.009999999999999787,-0.2288329519450752,4.359999999999999,0.020000000000000462
2021-06-07,4.36,4.37,4.34,4.36,9137719,0.0,0.0,4.355,0.03000000000000025
2021-06-03,4.35,4.35,4.29,4.32,12097720,-0.02999999999999936,-0.6896551724137784,4.32,0.05999999999999961
2021-06-02,4.41,4.41,4.24,4.33,23234510,-0.08000000000000007,-1.8140589569161012,4.325,0.16999999999999993
2021-06-01,4.1,4.4,4.08,4.39,55298461,0.29000000000000004,7.073170731707319,4.24,0.3200000000000003
2021-05-31,4.17,4.17,3.9,3.99,64481941,-0.17999999999999972,-4.316546762589922,4.035,0.27
2021-05-27,4.65,4.7,4.36,4.45,631800812,-0.20000000000000018,-4.3010752688172085,4.53,0.33999999999999986
2021-05-26,4.9,4.9,4.82,4.85,16249420,-0.05000000000000071,-1.0204081632653206,4.86,0.08000000000000007
2021-05-25,4.93,4.94,4.89,4.9,28182561,-0.02999999999999936,-0.6085192697768633,4.915,0.05000000000000071
2021-05-24,4.92,4.95,4.9,4.93,29668551,0.009999999999999787,0.2032520325203209,4.925000000000001,0.04999999999999982
2021-05-20,4.81,4.87,4.8,4.84,38889727,0.03000000000000025,0.623700623700629,4.835,0.07000000000000028
2021-05-19,4.81,4.82,4.78,4.81,40039699,0.0,0.0,4.800000000000001,0.040000000000000036
2021-05-18,4.8,4.84,4.79,4.82,39684070,0.020000000000000462,0.4166666666666763,4.8149999999999995,0.04999999999999982
2021-05-17,4.91,4.93,4.8,4.83,52766070,-0.08000000000000007,-1.629327902240327,4.865,0.1299999999999999
2021-05-10,4.76,5.01,4.74,4.88,36606602,0.1200000000000001,2.521008403361347,4.875,0.2699999999999996
2021-05-06,4.64,4.74,4.63,4.74,30271949,0.10000000000000053,2.155172413793115,4.6850000000000005,0.11000000000000032
2021-05-05,4.65,4.65,4.57,4.63,22708170,-0.020000000000000462,-0.4301075268817303,4.61,0.08000000000000007
2021-05-04,4.55,4.62,4.55,4.6,41359359,0.04999999999999982,1.098901098901095,4.585,0.07000000000000028
2021-05-03,4.55,4.58,4.54,4.55,22800850,0.0,0.0,4.5600000000000005,0.040000000000000036
2021-04-29,4.53,4.57,4.51,4.53,22187980,0.0,0.0,4.54,0.0600000000000005
2021-04-28,4.54,4.55,4.52,4.52,14615310,-0.020000000000000462,-0.4405286343612437,4.535,0.03000000000000025
2021-04-27,4.57,4.6,4.54,4.55,18619270,-0.020000000000000462,-0.43763676148797503,4.57,0.05999999999999961
2021-04-26,4.57,4.57,4.55,4.56,17781381,-0.010000000000000675,-0.21881838074399723,4.5600000000000005,0.020000000000000462
2021-04-22,4.47,4.56,4.47,4.56,21204721,0.08999999999999986,2.0134228187919434,4.515,0.08999999999999986
2021-04-21,4.44,4.5,4.44,4.5,20384711,0.05999999999999961,1.3513513513513424,4.470000000000001,0.05999999999999961
2021-04-20,4.43,4.45,4.43,4.45,19035199,0.020000000000000462,0.45146726862303527,4.4399999999999995,0.020000000000000462
2021-04-19,4.46,4.46,4.41,4.45,16453539,-0.009999999999999787,-0.22421524663676654,4.4350000000000005,0.04999999999999982
2021-04-15,4.44,4.46,4.41,4.46,27237471,0.019999999999999574,0.4504504504504408,4.4350000000000005,0.04999999999999982
2021-04-14,4.41,4.44,4.4,4.44,27788051,0.03000000000000025,0.680272108843543,4.42,0.040000000000000036
2021-04-13,4.39,4.44,4.39,4.42,29943279,0.03000000000000025,0.6833712984054727,4.415,0.05000000000000071
2021-04-12,4.39,4.43,4.39,4.4,15073950,0.010000000000000675,0.2277904328018377,4.41,0.040000000000000036
2021-04-08,4.42,4.57,4.37,4.4,17663109,-0.019999999999999574,-0.4524886877827958,4.470000000000001,0.20000000000000018
2021-04-07,4.45,4.45,4.41,4.45,15196110,0.0,0.0,4.43,0.040000000000000036
2021-04-06,4.47,4.48,4.44,4.45,14745190,-0.019999999999999574,-0.4474272930648674,4.460000000000001,0.040000000000000036
2021-04-05,4.48,4.49,4.46,4.46,15314190,-0.020000000000000462,-0.4464285714285817,4.475,0.03000000000000025
2021-04-01,4.42,4.51,4.42,4.49,17156381,0.07000000000000028,1.5837104072398256,4.465,0.08999999999999986
2021-03-31,4.6,4.6,4.4,4.49,22179221,-0.10999999999999943,-2.391304347826075,4.5,0.1999999999999993
2021-03-30,4.6,4.6,4.49,4.53,19112119,-0.0699999999999994,-1.5217391304347696,4.545,0.10999999999999943
2021-03-29,4.38,4.55,4.31,4.54,20693770,0.16000000000000014,3.6529680365296837,4.43,0.2400000000000002
2021-03-25,4.3,4.35,4.24,4.3,41170039,0.0,0.0,4.295,0.10999999999999943
2021-03-24,4.39,4.4,4.35,4.35,20574561,-0.040000000000000036,-0.9111617312072902,4.375,0.05000000000000071
2021-03-23,4.37,4.4,4.34,4.39,17121721,0.019999999999999574,0.4576659038901504,4.37,0.0600000000000005
2021-03-22,4.35,4.37,4.34,4.35,20566010,0.0,0.0,4.355,0.03000000000000025
2021-03-18,4.32,4.36,4.32,4.33,15809980,0.009999999999999787,0.23148148148147651,4.34,0.040000000000000036
2021-03-17,4.38,4.38,4.31,4.31,17684869,-0.07000000000000028,-1.5981735159817416,4.345,0.07000000000000028
2021-03-16,4.29,4.32,4.28,4.32,15641630,0.03000000000000025,0.6993006993007052,4.300000000000001,0.040000000000000036
2021-03-15,4.3,4.31,4.28,4.3,18441980,0.0,0.0,4.295,0.02999999999999936
2021-03-11,4.18,4.25,4.17,4.22,10392720,0.040000000000000036,0.956937799043063,4.21,0.08000000000000007
2021-03-10,4.18,4.18,4.11,4.18,9544170,0.0,0.0,4.145,0.0699999999999994
2021-03-09,4.23,4.25,4.16,4.2,9901417,-0.03000000000000025,-0.7092198581560342,4.205,0.08999999999999986
2021-03-08,4.23,4.24,4.2,4.24,11406170,0.009999999999999787,0.23640661938533772,4.220000000000001,0.040000000000000036
2021-03-04,4.35,4.35,4.27,4.29,15606030,-0.05999999999999961,-1.3793103448275774,4.31,0.08000000000000007
2021-03-03,4.37,4.4,4.33,4.37,13899460,0.0,0.0,4.365,0.07000000000000028
2021-03-02,4.29,4.43,4.29,4.38,17663301,0.08999999999999986,2.0979020979020944,4.359999999999999,0.13999999999999968
2021-03-01,4.15,4.34,4.15,4.29,19877650,0.13999999999999968,3.3734939759036062,4.245,0.1899999999999995
2021-02-25,4.02,4.1,4.02,4.1,62098992,0.08000000000000007,1.9900497512437831,4.06,0.08000000000000007
2021-02-24,4.01,4.06,4.01,4.03,20300580,0.020000000000000462,0.49875311720699406,4.035,0.04999999999999982
2021-02-23,3.97,4.02,3.96,4.01,16310460,0.03999999999999959,1.007556675062962,3.9899999999999998,0.05999999999999961
2021-02-22,3.96,3.99,3.96,3.97,13959990,0.010000000000000231,0.25252525252525837,3.975,0.03000000000000025
2021-02-18,3.95,3.99,3.94,3.99,17144029,0.040000000000000036,1.0126582278481022,3.965,0.050000000000000266
2021-02-17,3.95,3.96,3.93,3.95,34279887,0.0,0.0,3.9450000000000003,0.029999999999999805
2021-02-16,3.93,3.99,3.93,3.95,17529061,0.020000000000000018,0.5089058524173032,3.96,0.06000000000000005
2021-02-15,3.89,3.93,3.89,3.93,15189280,0.040000000000000036,1.0282776349614406,3.91,0.040000000000000036
2021-02-11,3.9,3.92,3.9,3.91,14542600,0.010000000000000231,0.2564102564102623,3.91,0.020000000000000018
2021-02-10,3.9,3.91,3.88,3.91,23079330,0.010000000000000231,0.2564102564102623,3.895,0.03000000000000025
2021-02-09,3.89,3.91,3.88,3.9,18316789,0.009999999999999787,0.2570694087403544,3.895,0.03000000000000025
2021-02-08,3.9,3.93,3.87,3.9,22886811,0.0,0.0,3.9000000000000004,0.06000000000000005
2021-02-04,3.88,3.88,3.85,3.86,5530727,-0.020000000000000018,-0.5154639175257737,3.865,0.029999999999999805
2021-02-03,3.9,3.9,3.87,3.88,3628005,-0.020000000000000018,-0.5128205128205132,3.885,0.029999999999999805
2021-02-02,3.88,3.91,3.88,3.9,6953272,0.020000000000000018,0.5154639175257737,3.895,0.03000000000000025
2021-02-01,3.88,3.91,3.88,3.88,5399478,0.0,0.0,3.895,0.03000000000000025
2021-01-28,3.89,3.9,3.86,3.87,4052307,-0.020000000000000018,-0.5141388174807203,3.88,0.040000000000000036
2021-01-27,3.89,3.91,3.89,3.9,4509565,0.009999999999999787,0.2570694087403544,3.9000000000000004,0.020000000000000018
2021-01-26,3.92,3.92,3.88,3.91,6566311,-0.009999999999999787,-0.2551020408163211,3.9,0.040000000000000036
2021-01-25,3.91,3.94,3.91,3.92,4681437,0.009999999999999787,0.2557544757033194,3.925,0.029999999999999805
2021-01-21,3.94,3.96,3.9,3.92,6765057,-0.020000000000000018,-0.5076142131979701,3.9299999999999997,0.06000000000000005
2021-01-20,3.92,3.94,3.89,3.93,10943400,0.010000000000000231,0.2551020408163324,3.915,0.04999999999999982
2021-01-19,3.94,3.94,3.88,3.91,8847742,-0.029999999999999805,-0.7614213197969494,3.91,0.06000000000000005
2021-01-18,3.87,3.9,3.86,3.88,12267420,0.009999999999999787,0.25839793281653195,3.88,0.040000000000000036
2021-01-14,3.89,3.89,3.87,3.87,7050831,-0.020000000000000018,-0.5141388174807203,3.88,0.020000000000000018
2021-01-13,3.89,3.9,3.89,3.9,7310333,0.009999999999999787,0.2570694087403544,3.895,0.009999999999999787
2021-01-12,3.9,3.91,3.89,3.89,7243081,-0.009999999999999787,-0.25641025641025095,3.9000000000000004,0.020000000000000018
2021-01-11,3.89,3.92,3.89,3.89,6917376,0.0,0.0,3.9050000000000002,0.029999999999999805
2021-01-07,3.9,3.9,3.87,3.87,6563754,-0.029999999999999805,-0.7692307692307643,3.885,0.029999999999999805
2021-01-06,3.95,3.95,3.89,3.91,4565998,-0.040000000000000036,-1.0126582278481022,3.92,0.06000000000000005
2021-01-05,3.92,3.95,3.91,3.95,8686330,0.03000000000000025,0.765306122448986,3.93,0.040000000000000036
2021-01-04,3.81,3.93,3.81,3.93,13274770,0.1200000000000001,3.1496062992126013,3.87,0.1200000000000001
2020-05-28,2.84,2.94,2.84,2.89,4348535,0.050000000000000266,1.7605633802816996,2.8899999999999997,0.10000000000000009
2020-05-27,2.8,2.82,2.79,2.8,5114516,0.0,0.0,2.8049999999999997,0.029999999999999805
2020-05-21,2.79,2.8,2.79,2.8,5679561,0.009999999999999787,0.35842293906809275,2.795,0.009999999999999787
2020-05-20,2.79,2.8,2.78,2.79,3050101,0.0,0.0,2.79,0.020000000000000018
2020-05-19,2.8,2.8,2.79,2.79,5806111,-0.009999999999999787,-0.35714285714284955,2.795,0.009999999999999787
2020-05-18,2.79,2.83,2.79,2.83,10732080,0.040000000000000036,1.4336917562724028,2.81,0.040000000000000036
2020-05-14,2.79,2.8,2.78,2.78,1540494,-0.010000000000000231,-0.3584229390681086,2.79,0.020000000000000018
2020-05-13,2.76,2.8,2.76,2.8,1807366,0.040000000000000036,1.449275362318842,2.78,0.040000000000000036
2020-05-12,2.79,2.79,2.75,2.77,1696853,-0.020000000000000018,-0.7168458781362014,2.77,0.040000000000000036
2020-05-11,2.8,2.8,2.79,2.8,2475069,0.0,0.0,2.795,0.009999999999999787
2020-05-07,2.79,2.8,2.77,2.79,717052,0.0,0.0,2.785,0.029999999999999805
2020-05-06,2.8,2.8,2.77,2.8,4435459,0.0,0.0,2.785,0.029999999999999805
2020-05-05,2.78,2.8,2.78,2.78,551558,0.0,0.0,2.79,0.020000000000000018
2020-05-04,2.75,2.79,2.75,2.77,12545,0.020000000000000018,0.7272727272727278,2.77,0.040000000000000036
2020-04-30,2.8,2.81,2.79,2.8,10926240,0.0,0.0,2.8,0.020000000000000018
2020-04-29,2.83,2.83,2.8,2.81,2341819,-0.020000000000000018,-0.7067137809187285,2.815,0.03000000000000025
2020-04-28,2.81,2.82,2.8,2.81,1659602,0.0,0.0,2.8099999999999996,0.020000000000000018
2020-04-27,2.76,2.82,2.75,2.8,6905104,0.040000000000000036,1.449275362318842,2.785,0.06999999999999984
2020-04-23,2.77,2.77,2.72,2.75,21446029,-0.020000000000000018,-0.7220216606498201,2.745,0.04999999999999982
2020-04-22,2.72,2.76,2.7,2.75,2030111,0.029999999999999805,1.102941176470581,2.73,0.05999999999999961
2020-04-21,2.71,2.75,2.63,2.75,5701522,0.040000000000000036,1.4760147601476028,2.69,0.1200000000000001
2020-04-20,2.8,2.8,2.72,2.75,227249,-0.04999999999999982,-1.7857142857142794,2.76,0.07999999999999963
2020-04-16,2.77,2.77,2.72,2.75,4468984,-0.020000000000000018,-0.7220216606498201,2.745,0.04999999999999982
2020-04-15,2.8,2.8,2.76,2.8,418264,0.0,0.0,2.78,0.040000000000000036
2020-04-14,2.8,2.8,2.77,2.8,891219,0.0,0.0,2.785,0.029999999999999805
2020-04-13,2.8,2.83,2.77,2.8,11834940,0.0,0.0,2.8,0.06000000000000005
2020-04-09,2.73,2.8,2.73,2.79,3625784,0.06000000000000005,2.1978021978021998,2.7649999999999997,0.06999999999999984
2020-04-08,2.9,2.9,2.83,2.87,2690817,-0.029999999999999805,-1.0344827586206828,2.865,0.06999999999999984
2020-04-07,3.0,3.0,2.9,2.9,5018936,-0.10000000000000009,-3.333333333333336,2.95,0.10000000000000009
2020-04-06,2.85,3.0,2.85,3.0,3616924,0.1499999999999999,5.263157894736839,2.925,0.1499999999999999
2020-04-02,2.78,2.83,2.75,2.83,6809097,0.050000000000000266,1.7985611510791464,2.79,0.08000000000000007
2020-04-01,2.74,2.78,2.71,2.75,1036397,0.009999999999999787,0.3649635036496272,2.745,0.06999999999999984
2020-03-31,2.69,2.9,2.64,2.7,4169929,0.010000000000000231,0.3717472118959194,2.77,0.2599999999999998
2020-03-30,2.7,2.73,2.62,2.71,829058,0.009999999999999787,0.37037037037036247,2.675,0.10999999999999988
2020-03-26,2.58,2.94,2.56,2.7,4631270,0.1200000000000001,4.651162790697678,2.75,0.3799999999999999
2020-03-25,2.44,2.6,2.44,2.56,2802807,0.1200000000000001,4.9180327868852505,2.52,0.16000000000000014
2020-03-24,2.41,2.59,2.41,2.44,1507599,0.029999999999999805,1.2448132780082906,2.5,0.17999999999999972
2020-03-23,2.51,2.51,2.4,2.4,1541587,-0.10999999999999988,-4.382470119521908,2.455,0.10999999999999988
2020-03-19,2.61,2.61,2.54,2.55,5790103,-0.06000000000000005,-2.2988505747126458,2.575,0.06999999999999984
2020-03-18,2.52,2.64,2.52,2.6,196500,0.08000000000000007,3.174603174603177,2.58,0.1200000000000001
2020-03-17,2.6,2.68,2.52,2.55,662101,-0.050000000000000266,-1.9230769230769333,2.6,0.16000000000000014
2020-03-16,2.61,2.7,2.6,2.6,1478296,-0.009999999999999787,-0.38314176245209913,2.6500000000000004,0.10000000000000009
2020-03-12,2.75,2.8,2.68,2.7,3971394,-0.04999999999999982,-1.818181818181812,2.74,0.11999999999999966
2020-03-11,2.85,2.9,2.81,2.88,426992,0.029999999999999805,1.0526315789473615,2.855,0.08999999999999986
2020-03-10,2.72,2.89,2.72,2.88,1517975,0.1599999999999997,5.8823529411764595,2.805,0.16999999999999993
2020-03-09,2.79,2.79,2.61,2.61,4797571,-0.18000000000000016,-6.451612903225811,2.7,0.18000000000000016
2020-03-05,3.0,3.0,2.97,3.0,2945401,0.0,0.0,2.9850000000000003,0.029999999999999805
2020-03-04,2.96,3.0,2.96,3.0,2254103,0.040000000000000036,1.3513513513513526,2.98,0.040000000000000036
2020-03-03,2.98,2.98,2.95,2.96,1324473,-0.020000000000000018,-0.671140939597316,2.965,0.029999999999999805
2020-03-02,2.97,2.97,2.95,2.95,868701,-0.020000000000000018,-0.673400673400674,2.96,0.020000000000000018
2020-02-27,3.0,3.0,2.98,2.99,985460,-0.009999999999999787,-0.33333333333332626,2.99,0.020000000000000018
2020-02-26,3.02,3.02,2.98,3.0,2066867,-0.020000000000000018,-0.6622516556291397,3.0,0.040000000000000036
2020-02-25,3.06,3.06,3.01,3.03,77479,-0.03000000000000025,-0.9803921568627533,3.035,0.050000000000000266
2020-02-24,3.05,3.05,3.02,3.04,6150573,-0.009999999999999787,-0.32786885245900943,3.035,0.029999999999999805
2020-02-20,3.06,3.06,3.05,3.06,4555348,0.0,0.0,3.0549999999999997,0.010000000000000231
2020-02-19,3.08,3.08,3.05,3.05,17004789,-0.03000000000000025,-0.9740259740259821,3.065,0.03000000000000025
2020-02-18,3.07,3.07,3.06,3.06,816135,-0.009999999999999787,-0.3257328990227944,3.065,0.009999999999999787
2020-02-17,3.04,3.1,3.04,3.06,2146443,0.020000000000000018,0.6578947368421059,3.0700000000000003,0.06000000000000005
2020-02-13,2.97,3.05,2.93,3.0,842655,0.029999999999999805,1.0101010101010035,2.99,0.11999999999999966
2020-02-12,2.97,3.0,2.96,2.97,1246344,0.0,0.0,2.98,0.040000000000000036
2020-02-11,2.94,3.0,2.9,2.96,3718678,0.020000000000000018,0.680272108843538,2.95,0.10000000000000009
2020-02-10,3.06,3.06,2.98,2.98,2292816,-0.08000000000000007,-2.6143790849673225,3.02,0.08000000000000007
2020-02-06,3.1,3.1,3.07,3.07,660777,-0.03000000000000025,-0.967741935483879,3.085,0.03000000000000025
2020-02-05,3.06,3.1,3.05,3.1,516746,0.040000000000000036,1.3071895424836613,3.075,0.050000000000000266
2020-02-04,3.11,3.15,3.06,3.06,1442650,-0.04999999999999982,-1.6077170418006375,3.105,0.08999999999999986
2020-02-03,3.12,3.13,3.12,3.12,414065,0.0,0.0,3.125,0.009999999999999787
2020-01-30,3.17,3.19,3.14,3.14,1860396,-0.029999999999999805,-0.946372239747628,3.165,0.04999999999999982
2020-01-29,3.01,3.2,3.01,3.13,7359959,0.1200000000000001,3.9867109634551534,3.105,0.1900000000000004
2020-01-28,3.13,3.13,3.13,3.13,134923,0.0,0.0,3.13,0.0
2020-01-27,3.15,3.17,3.12,3.12,724431,-0.029999999999999805,-0.9523809523809462,3.145,0.04999999999999982
2020-01-23,3.14,3.14,3.14,3.14,32000,0.0,0.0,3.14,0.0
2020-01-22,3.15,3.15,3.12,3.15,2339853,0.0,0.0,3.135,0.029999999999999805
2020-01-21,3.14,3.17,3.12,3.15,2464517,0.009999999999999787,0.31847133757961105,3.145,0.04999999999999982
2020-01-20,3.12,3.15,3.12,3.12,787975,0.0,0.0,3.135,0.029999999999999805
2020-01-16,3.11,3.15,3.11,3.14,2190469,0.03000000000000025,0.9646302250803939,3.13,0.040000000000000036
2020-01-15,3.05,3.1,3.04,3.1,5568384,0.050000000000000266,1.6393442622950907,3.0700000000000003,0.06000000000000005
2020-01-14,3.0,3.07,2.98,3.05,1916160,0.04999999999999982,1.6666666666666607,3.025,0.08999999999999986
2020-01-13,3.05,3.06,2.99,3.0,1879014,-0.04999999999999982,-1.6393442622950762,3.0250000000000004,0.06999999999999984
2020-01-09,2.95,3.07,2.95,2.99,5973569,0.040000000000000036,1.3559322033898318,3.01,0.11999999999999966
2020-01-08,2.94,2.95,2.91,2.93,1075601,-0.009999999999999787,-0.3401360544217614,2.93,0.040000000000000036
2020-01-07,2.95,2.98,2.93,2.98,825066,0.029999999999999805,1.0169491525423662,2.955,0.04999999999999982
2020-01-06,3.0,3.0,2.91,2.92,903100,-0.08000000000000007,-2.6666666666666687,2.955,0.08999999999999986
2020-01-02,2.95,3.0,2.95,3.0,243747,0.04999999999999982,1.6949152542372818,2.975,0.04999999999999982
2019-12-31,3.05,3.07,2.96,2.96,20037330,-0.08999999999999986,-2.9508196721311433,3.0149999999999997,0.10999999999999988
2019-12-30,2.99,3.15,2.93,3.05,3667861,0.05999999999999961,2.006688963210689,3.04,0.21999999999999975
2019-12-26,2.98,2.99,2.9,2.91,628114,-0.06999999999999984,-2.3489932885905986,2.9450000000000003,0.0900000000000003
2019-12-25,2.97,2.99,2.97,2.99,868267,0.020000000000000018,0.673400673400674,2.9800000000000004,0.020000000000000018
2019-12-24,2.89,2.96,2.89,2.96,115856,0.06999999999999984,2.4221453287197177,2.925,0.06999999999999984
2019-12-23,2.9,2.96,2.9,2.93,672086,0.03000000000000025,1.0344827586206984,2.9299999999999997,0.06000000000000005
2019-12-19,2.91,2.92,2.9,2.92,5169679,0.009999999999999787,0.34364261168384147,2.91,0.020000000000000018
2019-12-18,2.96,2.96,2.9,2.9,5251542,-0.06000000000000005,-2.027027027027029,2.9299999999999997,0.06000000000000005
2019-12-17,2.9,3.0,2.9,2.96,6029692,0.06000000000000005,2.0689655172413812,2.95,0.10000000000000009
2019-12-16,2.82,2.9,2.82,2.86,986575,0.040000000000000036,1.4184397163120581,2.86,0.08000000000000007
2019-12-12,2.77,2.8,2.77,2.8,1795803,0.029999999999999805,1.0830324909747222,2.785,0.029999999999999805
2019-12-11,2.77,2.77,2.76,2.76,2792086,-0.010000000000000231,-0.3610108303249181,2.7649999999999997,0.010000000000000231
2019-12-10,2.8,2.8,2.74,2.74,909679,-0.05999999999999961,-2.142857142857129,2.77,0.05999999999999961
2019-12-09,2.8,2.8,2.76,2.8,2161299,0.0,0.0,2.78,0.040000000000000036
2019-12-05,2.71,2.74,2.71,2.74,163725,0.03000000000000025,1.1070110701107103,2.725,0.03000000000000025
2019-12-04,2.74,2.74,2.71,2.71,198161,-0.03000000000000025,-1.0948905109489142,2.725,0.03000000000000025
2019-11-28,2.7,2.73,2.7,2.71,1385070,0.009999999999999787,0.37037037037036247,2.715,0.029999999999999805
2019-11-27,2.7,2.72,2.7,2.72,2167100,0.020000000000000018,0.7407407407407414,2.71,0.020000000000000018
2019-11-26,2.7,2.71,2.69,2.7,1322304,0.0,0.0,2.7,0.020000000000000018
2019-11-25,2.65,2.7,2.65,2.69,1806241,0.040000000000000036,1.5094339622641524,2.675,0.050000000000000266
2019-11-21,2.64,2.66,2.64,2.66,2744022,0.020000000000000018,0.7575757575757582,2.6500000000000004,0.020000000000000018
2019-11-20,2.63,2.65,2.63,2.63,44045,0.0,0.0,2.6399999999999997,0.020000000000000018
2019-11-19,2.65,2.66,2.64,2.65,1258549,0.0,0.0,2.6500000000000004,0.020000000000000018
2019-11-18,2.65,2.65,2.64,2.65,4530817,0.0,0.0,2.645,0.009999999999999787
2019-11-14,2.66,2.66,2.65,2.65,119176,-0.010000000000000231,-0.3759398496240688,2.6550000000000002,0.010000000000000231
2019-11-13,2.62,2.67,2.62,2.65,574874,0.029999999999999805,1.1450381679389239,2.645,0.04999999999999982
2019-11-12,2.65,2.66,2.65,2.65,2988614,0.0,0.0,2.6550000000000002,0.010000000000000231
2019-11-11,2.65,2.66,2.65,2.65,331180,0.0,0.0,2.6550000000000002,0.010000000000000231
2019-11-07,2.63,2.65,2.62,2.62,462694,-0.009999999999999787,-0.3802281368821212,2.635,0.029999999999999805
2019-11-06,2.64,2.64,2.63,2.64,662479,0.0,0.0,2.635,0.010000000000000231
2019-11-05,2.65,2.65,2.61,2.63,979957,-0.020000000000000018,-0.7547169811320762,2.63,0.040000000000000036
2019-11-04,2.62,2.65,2.62,2.63,113079,0.009999999999999787,0.3816793893129689,2.635,0.029999999999999805
2019-10-31,2.63,2.64,2.62,2.62,3249777,-0.009999999999999787,-0.3802281368821212,2.63,0.020000000000000018
2019-10-30,2.62,2.64,2.62,2.63,108743,0.009999999999999787,0.3816793893129689,2.63,0.020000000000000018
2019-10-29,2.65,2.66,2.62,2.62,656331,-0.029999999999999805,-1.1320754716981059,2.64,0.040000000000000036
2019-10-28,2.62,2.65,2.62,2.65,923481,0.029999999999999805,1.1450381679389239,2.635,0.029999999999999805
2019-10-24,2.62,2.64,2.61,2.61,592198,-0.010000000000000231,-0.3816793893129859,2.625,0.03000000000000025
2019-10-23,2.64,2.64,2.61,2.61,129219,-0.03000000000000025,-1.1363636363636458,2.625,0.03000000000000025
2019-10-22,2.62,2.64,2.61,2.61,1069805,-0.010000000000000231,-0.3816793893129859,2.625,0.03000000000000025
2019-10-21,2.63,2.63,2.62,2.62,1081841,-0.009999999999999787,-0.3802281368821212,2.625,0.009999999999999787
2019-10-17,2.64,2.64,2.59,2.61,1532141,-0.03000000000000025,-1.1363636363636458,2.615,0.050000000000000266
2019-10-16,2.6,2.61,2.59,2.59,847583,-0.010000000000000231,-0.38461538461539346,2.5999999999999996,0.020000000000000018
2019-10-15,2.65,2.65,2.6,2.6,1693242,-0.04999999999999982,-1.886792452830182,2.625,0.04999999999999982
2019-10-14,2.65,2.65,2.63,2.63,216941,-0.020000000000000018,-0.7547169811320762,2.6399999999999997,0.020000000000000018
2019-10-10,2.63,2.67,2.63,2.66,207936,0.03000000000000025,1.1406844106463974,2.65,0.040000000000000036
2019-10-09,2.63,2.66,2.63,2.64,336268,0.010000000000000231,0.3802281368821381,2.645,0.03000000000000025
2019-10-08,2.63,2.64,2.62,2.63,168334,0.0,0.0,2.63,0.020000000000000018
2019-10-07,2.73,2.73,2.7,2.7,2130196,-0.029999999999999805,-1.0989010989010917,2.715,0.029999999999999805
2019-10-03,2.66,2.68,2.66,2.68,1211249,0.020000000000000018,0.7518796992481209,2.67,0.020000000000000018
2019-10-02,2.69,2.69,2.66,2.69,6304769,0.0,0.0,2.675,0.029999999999999805
2019-10-01,2.67,2.69,2.67,2.69,2558344,0.020000000000000018,0.7490636704119857,2.6799999999999997,0.020000000000000018
2019-09-30,2.69,2.69,2.66,2.67,3384789,-0.020000000000000018,-0.7434944237918222,2.675,0.029999999999999805
2019-09-26,2.65,2.69,2.65,2.68,2806463,0.03000000000000025,1.1320754716981227,2.67,0.040000000000000036
2019-09-25,2.65,2.68,2.65,2.65,3030592,0.0,0.0,2.665,0.03000000000000025
2019-09-24,2.65,2.68,2.65,2.65,427549,0.0,0.0,2.665,0.03000000000000025
2019-09-23,2.66,2.7,2.64,2.64,2787328,-0.020000000000000018,-0.7518796992481209,2.67,0.06000000000000005
2019-09-19,2.67,2.67,2.62,2.62,41442473,-0.04999999999999982,-1.872659176029956,2.645,0.04999999999999982
2019-09-18,2.69,2.7,2.68,2.68,1230881,-0.009999999999999787,-0.3717472118959029,2.6900000000000004,0.020000000000000018
2019-09-17,2.69,2.69,2.66,2.66,3842106,-0.029999999999999805,-1.1152416356877253,2.675,0.029999999999999805
2019-09-16,2.69,2.69,2.67,2.67,1080177,-0.020000000000000018,-0.7434944237918222,2.6799999999999997,0.020000000000000018
2019-09-12,2.69,2.7,2.65,2.65,5558279,-0.040000000000000036,-1.4869888475836444,2.675,0.050000000000000266
2019-09-11,2.69,2.7,2.69,2.7,2605461,0.010000000000000231,0.3717472118959194,2.6950000000000003,0.010000000000000231
2019-09-10,2.71,2.71,2.69,2.7,4906300,-0.009999999999999787,-0.3690036900368925,2.7,0.020000000000000018
2019-09-09,2.69,2.7,2.67,2.68,3270800,-0.009999999999999787,-0.3717472118959029,2.685,0.03000000000000025
2019-09-05,2.7,2.7,2.69,2.7,767406,0.0,0.0,2.6950000000000003,0.010000000000000231
2019-09-04,2.67,2.7,2.67,2.7,8590823,0.03000000000000025,1.123595505617987,2.685,0.03000000000000025
